shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
4_1_shp,35.2362606,129.1615386,165
4_1_shp,35.236357,129.1624612,166
4_1_shp,35.236357,129.1628475,167
4_1_shp,35.2363307,129.1633303,168
4_1_shp,35.2361554,129.1648001,169
4_1_shp,35.2359854,129.1662635,170
4_1_shp,35.2359539,129.1666669,171
4_1_shp,35.2359539,129.167021,172
4_1_shp,35.2359977,129.1677506,173
4_1_shp,35.2360766,129.168169,174
4_1_shp,35.2362255,129.1687698,175
4_1_shp,35.2363997,129.1694014,176
4_1_shp,35.2365257,129.1698923,177
4_1_shp,35.2366254,129.1701436,178
4_1_shp,35.2367601,129.1704314,179
4_1_shp,35.23737649931006,129.17173259967822,180
4_0_shp,35.23737649931006,129.17173259967822,0
4_0_shp,35.2367601,129.1704314,1
4_0_shp,35.2366254,129.1701436,2
4_0_shp,35.2365257,129.1698923,3
4_0_shp,35.2363997,129.1694014,4
4_0_shp,35.2362255,129.1687698,5
4_0_shp,35.2360766,129.168169,6
4_0_shp,35.2359977,129.1677506,7
4_0_shp,35.2359539,129.167021,8
4_0_shp,35.2359539,129.1666669,9
4_0_shp,35.2359854,129.1662635,10
4_0_shp,35.2361554,129.1648001,11
4_0_shp,35.2363307,129.1633303,12
4_0_shp,35.236357,129.1628475,13
4_0_shp,35.236357,129.1624612,14
4_0_shp,35.2362606,129.1615386,15
4_0_shp,35.2361256,129.16047,16
4_0_shp,35.236024,129.1599614,17
4_0_shp,35.2359276,129.1592319,18
4_0_shp,35.2358487,129.158792,19
4_0_shp,35.2357523,129.1584057,20
4_0_shp,35.2356034,129.157998,21
4_0_shp,35.2354106,129.1576547,22
4_0_shp,35.2351617,129.1573157,23
4_0_shp,35.2349514,129.1570582,24
4_0_shp,35.2346359,129.1567578,25
4_0_shp,35.2342591,129.1564252,26
4_0_shp,35.2340001,129.1561849,27
4_0_shp,35.2337898,129.1559703,28
4_0_shp,35.2335532,129.1556055,29
4_0_shp,35.2330537,129.1547579,30
4_0_shp,35.2325216,129.1539359,31
4_0_shp,35.2320907,129.1531518,32
4_0_shp,35.2315956,129.1522966,33
4_0_shp,35.2314286,129.1519808,34
4_0_shp,35.2310404,129.1512567,35
4_0_shp,35.2308891,129.1509921,36
4_0_shp,35.2305383,129.150434,37
4_0_shp,35.2304478,129.1502806,38
4_0_shp,35.2303175,129.1499547,39
4_0_shp,35.2298574,129.1484281,40
4_0_shp,35.2296914,129.1480469,41
4_0_shp,35.229495,129.14769,42
4_0_shp,35.2292848,129.1474105,43
4_0_shp,35.2290415,129.1472044,44
4_0_shp,35.228783,129.1470685,45
4_0_shp,35.2285301,129.1469582,46
4_0_shp,35.2267066,129.1463329,47
4_0_shp,35.2256484,129.1460921,48
4_0_shp,35.2251097,129.1459968,49
4_0_shp,35.2239177,129.1458251,50
4_0_shp,35.2230676,129.1456749,51
4_0_shp,35.2226771,129.1455633,52
4_0_shp,35.2222875,129.1453992,53
4_0_shp,35.2220387,129.1451948,54
4_0_shp,35.2217961,129.144933,55
4_0_shp,35.221415,129.1443295,56
4_0_shp,35.2212182,129.1440441,57
4_0_shp,35.2210079,129.1437974,58
4_0_shp,35.2207011,129.143572,59
4_0_shp,35.2203457,129.1433746,60
4_0_shp,35.2199561,129.1431858,61
4_0_shp,35.2196357,129.1429777,62
4_0_shp,35.2193991,129.1427953,63
4_0_shp,35.2191497,129.1425528,64
4_0_shp,35.2189345,129.1423018,65
4_0_shp,35.2187592,129.1420335,66
4_0_shp,35.2185927,129.1417117,67
4_0_shp,35.2184525,129.1413791,68
4_0_shp,35.2183561,129.1410465,69
4_0_shp,35.2182947,129.140671,70
4_0_shp,35.2182509,129.1403276,71
4_0_shp,35.2182425,129.1399092,72
4_0_shp,35.2182075,129.1388363,73
4_0_shp,35.2182201,129.1382518,74
4_0_shp,35.2180644,129.1368574,75
4_0_shp,35.2179947,129.1362331,76
4_0_shp,35.2179996,129.1356528,77
4_0_shp,35.2178943,129.1346827,78
4_0_shp,35.2178793,129.134039,79
4_0_shp,35.2179269,129.1334595,80
4_0_shp,35.2180672,129.1326811,81
4_0_shp,35.2183652,129.1309766,82
4_0_shp,35.2185055,129.1302533,83
4_0_shp,35.2185581,129.1298885,84
4_0_shp,35.2185581,129.1294808,85
4_0_shp,35.2184529,129.1288371,86
4_0_shp,35.21819,129.1272707,87
4_0_shp,35.2179752,129.1253008,88
4_0_shp,35.2177692,129.1238374,89
4_0_shp,35.2177158,129.1235153,90
4_0_shp,35.2176865,129.1232519,91
4_0_shp,35.2175545,129.1223182,92
4_0_shp,35.2172433,129.1204042,93
4_0_shp,35.2170636,129.1191639,94
4_0_shp,35.2168182,129.1182198,95
4_0_shp,35.2163098,129.1166105,96
4_0_shp,35.2157922,129.1152377,97
4_0_shp,35.2156261,129.1147008,98
4_0_shp,35.2152931,129.1137352,99
4_0_shp,35.2147847,129.1121687,100
4_0_shp,35.2146496,129.1115855,101
4_0_shp,35.2145466,129.1110406,102
4_0_shp,35.2143296,129.1098524,103
4_0_shp,35.2140915,129.108638,104
4_0_shp,35.2139476,129.1084094,105
4_0_shp,35.2136456,129.1080838,106
4_0_shp,35.2130228,129.1075237,107
4_0_shp,35.2117737,129.1064138,108
4_0_shp,35.2107596,129.1055263,109
4_0_shp,35.2102695,129.1050592,110
4_0_shp,35.2100091,129.1045585,111
4_0_shp,35.2098033,129.1040757,112
4_0_shp,35.2095889,129.1037481,113
4_0_shp,35.2092584,129.1035181,114
4_0_shp,35.2086558,129.1034732,115
4_0_shp,35.2079701,129.1034807,116
4_0_shp,35.2072872,129.1033767,117
4_0_shp,35.2068365,129.1030661,118
4_0_shp,35.2064154,129.1025352,119
4_0_shp,35.2060409,129.1021476,120
4_0_shp,35.2053788,129.1017618,121
4_0_shp,35.2047691,129.1013605,122
4_0_shp,35.2039012,129.1008133,123
4_0_shp,35.2036558,129.1005773,124
4_0_shp,35.2034278,129.1002662,125
4_0_shp,35.2029632,129.0996868,126
4_0_shp,35.202481,129.0991826,127
4_0_shp,35.2021352,129.0988328,128
4_0_shp,35.2020568,129.0987905,129
4_0_shp,35.201241,129.09835,130
4_0_shp,35.2010874,129.0982709,131
4_0_shp,35.1997237,129.0975688,132
4_0_shp,35.1992371,129.0972344,133
4_0_shp,35.1989719,129.0970469,134
4_0_shp,35.1988164,129.0968651,135
4_0_shp,35.1987038,129.0966586,136
4_0_shp,35.1985991,129.0964531,137
4_0_shp,35.1985306,129.0960723,138
4_0_shp,35.1985442,129.0957171,139
4_0_shp,35.1986213,129.0954803,140
4_0_shp,35.1986958,129.0952176,141
4_0_shp,35.1988073,129.0948762,142
4_0_shp,35.1991531,129.0938009,143
4_0_shp,35.1993941,129.0931341,144
4_0_shp,35.1998091,129.0920325,145
4_0_shp,35.2001883,129.0908233,146
4_0_shp,35.20042,129.0902244,147
4_0_shp,35.2006028,129.0896495,148
4_0_shp,35.2006886,129.0893748,149
4_0_shp,35.2007738,129.0889972,150
4_0_shp,35.2007787,129.0889784,151
4_0_shp,35.2009557,129.0880189,152
4_0_shp,35.2011816,129.0867612,153
4_0_shp,35.2014904,129.0850936,154
4_0_shp,35.2016062,129.0844214,155
4_0_shp,35.2017248,129.0838787,156
4_0_shp,35.2018116,129.0836791,157
4_0_shp,35.2019286,129.0834101,158
4_0_shp,35.2020588,129.0831122,159
4_0_shp,35.2023292,129.0826193,160
4_0_shp,35.2030962,129.081145,161
4_0_shp,35.2037367,129.0795868,162
4_0_shp,35.2042718,129.0783285,163
4_0_shp,35.2045114,129.0777953,164
4_0_shp,35.2047222,129.0772975,165
4_0_shp,35.2067287,129.0725273,166
4_0_shp,35.2070248,129.071818,167
4_0_shp,35.2074215,129.0709041,168
4_0_shp,35.207696,129.0703057,169
4_0_shp,35.2077239,129.0701366,170
4_0_shp,35.207736,129.0699998,171
4_0_shp,35.2077239,129.0698804,172
4_0_shp,35.2076998,129.0697731,173
4_0_shp,35.2076582,129.0696618,174
4_0_shp,35.2076001,129.0695639,175
4_0_shp,35.207542,129.0694835,176
4_0_shp,35.2074125,129.0693662,177
4_0_shp,35.2071704,129.0692123,178
4_0_shp,35.2068335,129.068999,179
4_0_shp,35.2065213,129.068789,180
